"109","o__Lactobacillales","S12_both","Sub.7"
"110","o__Verrucomicrobiales","S12_both","Sub.7"
"111","o__Bacteroidales","S2M_both","Sub.7"
"112","o__Bifidobacteriales","S2M_both","Sub.7"
"113","o__Burkholderiales","S2M_both","Sub.7"
"114","o__Clostridiales","S2M_both","Sub.7"
"115","o__Coriobacteriales","S2M_both","Sub.7"
"116","o__Desulfovibrionales","S2M_both","Sub.7"
"117","o__Enterobacteriales","S2M_both","Sub.7"
"118","o__Erysipelotrichales","S2M_both","Sub.7"
"119","o__Lactobacillales","S2M_both","Sub.7"
"120","o__Verrucomicrobiales","S2M_both","Sub.7"
"121","o__Bacteroidales","S12_both","Sub.8"
"122","o__Clostridiales","S12_both","Sub.8"
"123","o__Coriobacteriales","S12_both","Sub.8"
"124","o__Erysipelotrichales","S12_both","Sub.8"
"125","o__Lactobacillales","S12_both","Sub.8"
"126","o__RF39","S12_both","Sub.8"
"127","o__Turicibacterales","S12_both","Sub.8"
"128","o__Verrucomicrobiales","S12_both","Sub.8"
"129","o__unclassified","S12_both","Sub.8"
"130","o__Burkholderiales","S12_S2only","Sub.8"
"131","o__Bacteroidales","S2M_both","Sub.8"
"132","o__Burkholderiales","S2M_both","Sub.8"
"133","o__Clostridiales","S2M_both","Sub.8"
"134","o__Coriobacteriales","S2M_both","Sub.8"
"135","o__Erysipelotrichales","S2M_both","Sub.8"
"136","o__Lactobacillales","S2M_both","Sub.8"
"137","o__RF39","S2M_both","Sub.8"
"138","o__Verrucomicrobiales","S2M_both","Sub.8"
"139","o__unclassified","S2M_both","Sub.8"
"140","o__Turicibacterales","S2M_S2only","Sub.8"
