"103","f__Porphyromonadaceae","S12_both","Sub.4"
"104","f__Rikenellaceae","S12_both","Sub.4"
"105","f__Ruminococcaceae","S12_both","Sub.4"
"106","f__Streptococcaceae","S12_both","Sub.4"
"107","f__Synergistaceae","S12_both","Sub.4"
"108","f__unclassified","S12_both","Sub.4"
"109","f__Verrucomicrobiaceae","S12_both","Sub.4"
"110","f__Actinomycetaceae","S12_S1only","Sub.4"
"111","f__Bacteroidaceae","S2M_both","Sub.4"
"112","f__Christensenellaceae","S2M_both","Sub.4"
"113","f__Clostridiaceae","S2M_both","Sub.4"
"114","f__Coriobacteriaceae","S2M_both","Sub.4"
"115","f__Erysipelotrichaceae","S2M_both","Sub.4"
"116","f__Eubacteriaceae","S2M_both","Sub.4"
"117","f__Lachnospiraceae","S2M_both","Sub.4"
"118","f__Mogibacteriaceae","S2M_both","Sub.4"
"119","f__Odoribacteraceae","S2M_both","Sub.4"
"120","f__Peptococcaceae","S2M_both","Sub.4"
"121","f__Porphyromonadaceae","S2M_both","Sub.4"
"122","f__Rikenellaceae","S2M_both","Sub.4"
"123","f__Ruminococcaceae","S2M_both","Sub.4"
"124","f__Streptococcaceae","S2M_both","Sub.4"
"125","f__Synergistaceae","S2M_both","Sub.4"
"126","f__unclassified","S2M_both","Sub.4"
"127","f__Verrucomicrobiaceae","S2M_both","Sub.4"
"128","f__Enterobacteriaceae","S2M_S2only","Sub.4"
"129","f__Bacteroidaceae","S12_both","Sub.5"
"130","f__Barnesiellaceae","S12_both","Sub.5"
"131","f__Bifidobacteriaceae","S12_both","Sub.5"
"132","f__Christensenellaceae","S12_both","Sub.5"
"133","f__Clostridiaceae","S12_both","Sub.5"
"134","f__Coriobacteriaceae","S12_both","Sub.5"
"135","f__Desulfovibrionaceae","S12_both","Sub.5"
"136","f__Erysipelotrichaceae","S12_both","Sub.5"
"137","f__Lachnospiraceae","S12_both","Sub.5"
"138","f__Mogibacteriaceae","S12_both","Sub.5"
"139","f__Paraprevotellaceae","S12_both","Sub.5"
"140","f__Peptococcaceae","S12_both","Sub.5"
"141","f__Porphyromonadaceae","S12_both","Sub.5"
"142","f__Rikenellaceae","S12_both","Sub.5"
"143","f__Ruminococcaceae","S12_both","Sub.5"
"144","f__Streptococcaceae","S12_both","Sub.5"
"145","f__Synergistaceae","S12_both","Sub.5"
"146","f__Turicibacteraceae","S12_both","Sub.5"
"147","f__unclassified","S12_both","Sub.5"
"148","f__Veillonellaceae","S12_both","Sub.5"
"149","f__Verrucomicrobiaceae","S12_both","Sub.5"
"150","f__Tissierellaceae","S12_S1only","Sub.5"
"151","f__Alcaligenaceae","S2M_both","Sub.5"
"152","f__Bacteroidaceae","S2M_both","Sub.5"
"153","f__Barnesiellaceae","S2M_both","Sub.5"
"154","f__Bifidobacteriaceae","S2M_both","Sub.5"
"155","f__Christensenellaceae","S2M_both","Sub.5"
"156","f__Coriobacteriaceae","S2M_both","Sub.5"
"157","f__Desulfovibrionaceae","S2M_both","Sub.5"
"158","f__Erysipelotrichaceae","S2M_both","Sub.5"
"159","f__Lachnospiraceae","S2M_both","Sub.5"
"160","f__Mogibacteriaceae","S2M_both","Sub.5"
"161","f__Odoribacteraceae","S2M_both","Sub.5"
"162","f__Paraprevotellaceae","S2M_both","Sub.5"
"163","f__Peptococcaceae","S2M_both","Sub.5"
"164","f__Porphyromonadaceae","S2M_both","Sub.5"
"165","f__Rikenellaceae","S2M_both","Sub.5"
"166","f__Ruminococcaceae","S2M_both","Sub.5"
"167","f__Turicibacteraceae","S2M_both","Sub.5"
"168","f__unclassified","S2M_both","Sub.5"
"169","f__Veillonellaceae","S2M_both","Sub.5"
"170","f__Verrucomicrobiaceae","S2M_both","Sub.5"
"171","f__Clostridiaceae","S2M_S2only","Sub.5"
"172","f__Streptococcaceae","S2M_S2only","Sub.5"
"173","f__Bacteroidaceae","S12_both","Sub.6"
"174","f__Barnesiellaceae","S12_both","Sub.6"
"175","f__Christensenellaceae","S12_both","Sub.6"
"176","f__Coriobacteriaceae","S12_both","Sub.6"
"177","f__Erysipelotrichaceae","S12_both","Sub.6"
"178","f__Lachnospiraceae","S12_both","Sub.6"
"179","f__Mogibacteriaceae","S12_both","Sub.6"
"180","f__Odoribacteraceae","S12_both","Sub.6"
"181","f__Peptococcaceae","S12_both","Sub.6"
"182","f__Porphyromonadaceae","S12_both","Sub.6"
"183","f__Rikenellaceae","S12_both","Sub.6"
"184","f__Ruminococcaceae","S12_both","Sub.6"
"185","f__Streptococcaceae","S12_both","Sub.6"
"186","f__unclassified","S12_both","Sub.6"
"187","f__Veillonellaceae","S12_both","Sub.6"
"188","f__Verrucomicrobiaceae","S12_both","Sub.6"
"189","f__Bacteroidaceae","S2M_both","Sub.6"
"190","f__Barnesiellaceae","S2M_both","Sub.6"
"191","f__Christensenellaceae","S2M_both","Sub.6"
"192","f__Coriobacteriaceae","S2M_both","Sub.6"
"193","f__Erysipelotrichaceae","S2M_both","Sub.6"
"194","f__Lachnospiraceae","S2M_both","Sub.6"
"195","f__Mogibacteriaceae","S2M_both","Sub.6"
"196","f__Odoribacteraceae","S2M_both","Sub.6"
"197","f__Peptococcaceae","S2M_both","Sub.6"
"198","f__Porphyromonadaceae","S2M_both","Sub.6"
"199","f__Rikenellaceae","S2M_both","Sub.6"
"200","f__Ruminococcaceae","S2M_both","Sub.6"
"201","f__Streptococcaceae","S2M_both","Sub.6"
"202","f__unclassified","S2M_both","Sub.6"
"203","f__Veillonellaceae","S2M_both","Sub.6"
"204","f__Verrucomicrobiaceae","S2M_both","Sub.6"
"205","f__Alcaligenaceae","S12_both","Sub.7"
"206","f__Bacteroidaceae","S12_both","Sub.7"
"207","f__Bifidobacteriaceae","S12_both","Sub.7"
"208","f__Coriobacteriaceae","S12_both","Sub.7"
"209","f__Enterobacteriaceae","S12_both","Sub.7"
"210","f__Erysipelotrichaceae","S12_both","Sub.7"
"211","f__Lachnospiraceae","S12_both","Sub.7"
"212","f__Leuconostocaceae","S12_both","Sub.7"
"213","f__Mogibacteriaceae","S12_both","Sub.7"
"214","f__Porphyromonadaceae","S12_both","Sub.7"
"215","f__Rikenellaceae","S12_both","Sub.7"
"216","f__Ruminococcaceae","S12_both","Sub.7"
"217","f__Streptococcaceae","S12_both","Sub.7"
"218","f__unclassified","S12_both","Sub.7"
"219","f__Veillonellaceae","S12_both","Sub.7"
"220","f__Verrucomicrobiaceae","S12_both","Sub.7"
"221","f__Alcaligenaceae","S2M_both","Sub.7"
"222","f__Bacteroidaceae","S2M_both","Sub.7"
"223","f__Bifidobacteriaceae","S2M_both","Sub.7"
"224","f__Coriobacteriaceae","S2M_both","Sub.7"
"225","f__Desulfovibrionaceae","S2M_both","Sub.7"
"226","f__Enterobacteriaceae","S2M_both","Sub.7"
"227","f__Erysipelotrichaceae","S2M_both","Sub.7"
"228","f__Lachnospiraceae","S2M_both","Sub.7"
"229","f__Mogibacteriaceae","S2M_both","Sub.7"
"230","f__Odoribacteraceae","S2M_both","Sub.7"
"231","f__Porphyromonadaceae","S2M_both","Sub.7"
"232","f__Rikenellaceae","S2M_both","Sub.7"
"233","f__Ruminococcaceae","S2M_both","Sub.7"
"234","f__unclassified","S2M_both","Sub.7"
"235","f__Veillonellaceae","S2M_both","Sub.7"
"236","f__Verrucomicrobiaceae","S2M_both","Sub.7"
"237","f__Leuconostocaceae","S2M_S2only","Sub.7"
"238","f__Streptococcaceae","S2M_S2only","Sub.7"
"239","f__Bacteroidaceae","S12_both","Sub.8"
"240","f__Christensenellaceae","S12_both","Sub.8"
"241","f__Clostridiaceae","S12_both","Sub.8"
"242","f__Coriobacteriaceae","S12_both","Sub.8"
"243","f__Erysipelotrichaceae","S12_both","Sub.8"
"244","f__Eubacteriaceae","S12_both","Sub.8"
"245","f__Lachnospiraceae","S12_both","Sub.8"
"246","f__Mogibacteriaceae","S12_both","Sub.8"
"247","f__Peptococcaceae","S12_both","Sub.8"
"248","f__Porphyromonadaceae","S12_both","Sub.8"
"249","f__Prevotellaceae","S12_both","Sub.8"
"250","f__Rikenellaceae","S12_both","Sub.8"
"251","f__Ruminococcaceae","S12_both","Sub.8"
"252","f__Streptococcaceae","S12_both","Sub.8"
"253","f__Turicibacteraceae","S12_both","Sub.8"
"254","f__unclassified","S12_both","Sub.8"
"255","f__Veillonellaceae","S12_both","Sub.8"
"256","f__Verrucomicrobiaceae","S12_both","Sub.8"
"257","f__Alcaligenaceae","S12_S2only","Sub.8"
"258","f__Alcaligenaceae","S2M_both","Sub.8"
"259","f__Bacteroidaceae","S2M_both","Sub.8"
"260","f__Barnesiellaceae","S2M_both","Sub.8"
"261","f__Christensenellaceae","S2M_both","Sub.8"
"262","f__Clostridiaceae","S2M_both","Sub.8"
"263","f__Coriobacteriaceae","S2M_both","Sub.8"
"264","f__Erysipelotrichaceae","S2M_both","Sub.8"
"265","f__Eubacteriaceae","S2M_both","Sub.8"
"266","f__Lachnospiraceae","S2M_both","Sub.8"
"267","f__Mogibacteriaceae","S2M_both","Sub.8"
"268","f__Odoribacteraceae","S2M_both","Sub.8"
"269","f__Peptococcaceae","S2M_both","Sub.8"
"270","f__Porphyromonadaceae","S2M_both","Sub.8"
"271","f__Prevotellaceae","S2M_both","Sub.8"
"272","f__Rikenellaceae","S2M_both","Sub.8"
"273","f__Ruminococcaceae","S2M_both","Sub.8"
"274","f__unclassified","S2M_both","Sub.8"
"275","f__Veillonellaceae","S2M_both","Sub.8"
"276","f__Verrucomicrobiaceae","S2M_both","Sub.8"
"277","f__Streptococcaceae","S2M_S2only","Sub.8"
"278","f__Turicibacteraceae","S2M_S2only","Sub.8"
